,waldStat_2,df_2,pvalue_2,fdr_2,gene_id
Potri.007G008600,95.85418862,8,0,0,Potri.007G008600
Potri.019G081700,95.66278928,8,0,0,Potri.019G081700
Potri.015G010600,95.65119512,8,0,0,Potri.015G010600
Potri.005G237800,95.60463837,8,0,0,Potri.005G237800
Potri.003G038900,95.58684238,8,0,0,Potri.003G038900
Potri.004G129000,95.51909191,8,0,0,Potri.004G129000
Potri.009G168500,95.47797064,8,0,0,Potri.009G168500
Potri.006G263900,95.40398033,8,0,0,Potri.006G263900
Potri.008G219900,95.38218564,8,0,0,Potri.008G219900
Potri.001G018300,95.37042768,8,0,0,Potri.001G018300
Potri.002G043200,95.36010995,8,0,0,Potri.002G043200
Potri.010G208700,95.27030938,8,0,0,Potri.010G208700
Potri.010G200500,95.23169135,8,0,0,Potri.010G200500
Potri.001G472600,95.13914793,8,0,0,Potri.001G472600
Potri.003G129800,95.07644386,8,0,0,Potri.003G129800
Potri.002G066600,95.03845927,8,0,0,Potri.002G066600
Potri.006G122800,95.0368889,8,0,0,Potri.006G122800
Potri.007G026900,95.0206775,8,0,0,Potri.007G026900
Potri.009G115300,95.00971606,8,0,0,Potri.009G115300
Potri.014G069700,94.99607016,8,0,0,Potri.014G069700
Potri.015G094600,94.92241113,8,0,0,Potri.015G094600
Potri.004G021500,94.87692854,8,0,0,Potri.004G021500
Potri.006G026200,94.85477741,8,0,0,Potri.006G026200
Potri.013G040201,94.84508436,8,0,0,Potri.013G040201
Potri.008G077400,94.82335679,8,0,0,Potri.008G077400
Potri.014G140000,94.81730349,8,0,0,Potri.014G140000
Potri.009G131900,94.78373178,8,0,0,Potri.009G131900
Potri.008G129100,94.75455352,8,0,0,Potri.008G129100
Potri.002G124800,94.71148348,8,0,0,Potri.002G124800
Potri.007G044700,94.66411007,8,0,0,Potri.007G044700
Potri.001G087900,94.60409446,8,0,0,Potri.001G087900
Potri.017G106900,94.58453791,8,0,0,Potri.017G106900
Potri.005G071400,94.573669,8,0,0,Potri.005G071400
Potri.019G077700,94.49511806,8,1.11E-16,1.47E-15,Potri.019G077700
Potri.017G140800,94.48737584,8,1.11E-16,1.47E-15,Potri.017G140800
Potri.008G083900,94.43565543,8,1.11E-16,1.47E-15,Potri.008G083900
Potri.004G050800,94.37398394,8,1.11E-16,1.47E-15,Potri.004G050800
Potri.001G463800,94.32643017,8,1.11E-16,1.47E-15,Potri.001G463800
Potri.013G158100,94.25037781,8,1.11E-16,1.47E-15,Potri.013G158100
Potri.007G077600,94.21584915,8,1.11E-16,1.47E-15,Potri.007G077600
Potri.009G148100,94.19848307,8,1.11E-16,1.47E-15,Potri.009G148100
Potri.017G000800,94.17319775,8,1.11E-16,1.47E-15,Potri.017G000800
Potri.015G104800,94.12204828,8,1.11E-16,1.47E-15,Potri.015G104800
Potri.004G231000,94.04098084,8,1.11E-16,1.47E-15,Potri.004G231000
Potri.007G044500,93.94872407,8,1.11E-16,1.47E-15,Potri.007G044500
Potri.006G185501,93.92615076,8,1.11E-16,1.47E-15,Potri.006G185501
Potri.002G138200,93.89773742,8,1.11E-16,1.47E-15,Potri.002G138200
Potri.002G060200,93.84374096,8,1.11E-16,1.47E-15,Potri.002G060200
Potri.014G144100,93.80723365,8,1.11E-16,1.47E-15,Potri.014G144100
Potri.005G094400,93.792584,8,1.11E-16,1.47E-15,Potri.005G094400
Potri.014G111700,93.67236001,8,1.11E-16,1.47E-15,Potri.014G111700
Potri.011G077001,93.63812874,8,1.11E-16,1.47E-15,Potri.011G077001
Potri.001G002600,93.54386155,8,1.11E-16,1.47E-15,Potri.001G002600
Potri.012G101500,93.52837527,8,1.11E-16,1.47E-15,Potri.012G101500
Potri.003G060000,93.48604283,8,1.11E-16,1.47E-15,Potri.003G060000
Potri.002G250100,93.41934377,8,1.11E-16,1.47E-15,Potri.002G250100
Potri.002G222300,93.30059437,8,1.11E-16,1.47E-15,Potri.002G222300
Potri.018G059200,93.10931526,8,1.11E-16,1.47E-15,Potri.018G059200
Potri.012G044900,93.09627009,8,1.11E-16,1.47E-15,Potri.012G044900
Potri.005G097300,93.03811707,8,1.11E-16,1.47E-15,Potri.005G097300
Potri.019G095932,93.03539091,8,1.11E-16,1.47E-15,Potri.019G095932
Potri.013G018800,92.97454138,8,1.11E-16,1.47E-15,Potri.013G018800
Potri.010G093600,92.95710137,8,1.11E-16,1.47E-15,Potri.010G093600
Potri.008G130000,92.9207274,8,1.11E-16,1.47E-15,Potri.008G130000
Potri.002G113132,92.91582265,8,1.11E-16,1.47E-15,Potri.002G113132
Potri.011G080700,92.88388679,8,1.11E-16,1.47E-15,Potri.011G080700
Potri.017G009700,92.85170601,8,1.11E-16,1.47E-15,Potri.017G009700
Potri.016G062600,92.80478335,8,1.11E-16,1.47E-15,Potri.016G062600
Potri.002G240000,92.69671773,8,1.11E-16,1.47E-15,Potri.002G240000
Potri.008G067100,92.65172544,8,1.11E-16,1.47E-15,Potri.008G067100
Potri.016G000300,92.57503094,8,1.11E-16,1.47E-15,Potri.016G000300
Potri.018G063901,92.52427366,8,1.11E-16,1.47E-15,Potri.018G063901
Potri.002G195700,92.46880251,8,1.11E-16,1.47E-15,Potri.002G195700
Potri.006G230400,92.42089511,8,1.11E-16,1.47E-15,Potri.006G230400
Potri.011G035600,92.33283261,8,1.11E-16,1.47E-15,Potri.011G035600
Potri.014G189600,92.21496122,8,1.11E-16,1.47E-15,Potri.014G189600
Potri.008G034700,92.21290624,8,1.11E-16,1.47E-15,Potri.008G034700
Potri.019G104700,92.16903188,8,2.22E-16,2.91E-15,Potri.019G104700
Potri.009G100200,92.16773378,8,2.22E-16,2.91E-15,Potri.009G100200
Potri.001G163100,92.13700123,8,2.22E-16,2.91E-15,Potri.001G163100
Potri.003G141050,91.95377824,8,2.22E-16,2.91E-15,Potri.003G141050
Potri.006G166600,91.92588225,8,2.22E-16,2.91E-15,Potri.006G166600
Potri.005G119900,91.9152706,8,2.22E-16,2.91E-15,Potri.005G119900
Potri.014G194300,91.87663941,8,2.22E-16,2.91E-15,Potri.014G194300
Potri.016G019000,91.83169904,8,2.22E-16,2.91E-15,Potri.016G019000
Potri.001G297000,91.81956636,8,2.22E-16,2.91E-15,Potri.001G297000
Potri.008G188600,91.720336,8,2.22E-16,2.91E-15,Potri.008G188600
Potri.006G250300,91.66519976,8,2.22E-16,2.91E-15,Potri.006G250300
Potri.002G216400,91.58378097,8,2.22E-16,2.91E-15,Potri.002G216400
Potri.009G091200,91.52058414,8,2.22E-16,2.91E-15,Potri.009G091200
Potri.011G077260,91.45855894,8,2.22E-16,2.91E-15,Potri.011G077260
Potri.001G088400,91.42711624,8,2.22E-16,2.91E-15,Potri.001G088400
Potri.008G194632,91.39096048,8,2.22E-16,2.91E-15,Potri.008G194632
Potri.017G048000,91.30193843,8,2.22E-16,2.91E-15,Potri.017G048000
Potri.014G179300,91.2615398,8,2.22E-16,2.91E-15,Potri.014G179300
Potri.017G080700,91.21871755,8,2.22E-16,2.91E-15,Potri.017G080700
Potri.014G159000,91.20303188,8,2.22E-16,2.91E-15,Potri.014G159000
Potri.015G055200,91.14184314,8,2.22E-16,2.91E-15,Potri.015G055200
Potri.018G135800,91.12060668,8,2.22E-16,2.91E-15,Potri.018G135800
Potri.001G353000,91.10640915,8,2.22E-16,2.91E-15,Potri.001G353000
Potri.003G162400,91.04421579,8,3.33E-16,4.33E-15,Potri.003G162400
Potri.006G135600,91.01596548,8,3.33E-16,4.33E-15,Potri.006G135600
Potri.008G008100,91.01327311,8,3.33E-16,4.33E-15,Potri.008G008100
Potri.001G242100,91.01234358,8,3.33E-16,4.33E-15,Potri.001G242100
Potri.006G068200,90.99798607,8,3.33E-16,4.33E-15,Potri.006G068200
Potri.009G149700,90.95884922,8,3.33E-16,4.33E-15,Potri.009G149700
Potri.013G161200,90.9284924,8,3.33E-16,4.33E-15,Potri.013G161200
Potri.013G068501,90.84019466,8,3.33E-16,4.33E-15,Potri.013G068501
Potri.012G131900,90.81150905,8,3.33E-16,4.33E-15,Potri.012G131900
Potri.005G040800,90.79929303,8,3.33E-16,4.33E-15,Potri.005G040800
Potri.002G129000,90.78112661,8,3.33E-16,4.33E-15,Potri.002G129000
Potri.002G259200,90.67062654,8,3.33E-16,4.33E-15,Potri.002G259200
Potri.017G099200,90.65104033,8,3.33E-16,4.33E-15,Potri.017G099200
Potri.016G032600,90.60210777,8,3.33E-16,4.33E-15,Potri.016G032600
Potri.005G156600,90.56640273,8,3.33E-16,4.33E-15,Potri.005G156600
Potri.012G069300,90.53537768,8,3.33E-16,4.33E-15,Potri.012G069300
Potri.008G204400,90.4755191,8,3.33E-16,4.33E-15,Potri.008G204400
Potri.001G267200,90.40925614,8,3.33E-16,4.33E-15,Potri.001G267200
Potri.010G170000,90.33818664,8,4.44E-16,5.73E-15,Potri.010G170000
Potri.003G090400,90.32862408,8,4.44E-16,5.73E-15,Potri.003G090400
Potri.016G040900,90.31104843,8,4.44E-16,5.73E-15,Potri.016G040900
Potri.007G000300,90.31078451,8,4.44E-16,5.73E-15,Potri.007G000300
Potri.015G133400,90.25616138,8,4.44E-16,5.73E-15,Potri.015G133400
Potri.007G095200,90.11027093,8,4.44E-16,5.73E-15,Potri.007G095200
Potri.011G150200,90.0981925,8,4.44E-16,5.73E-15,Potri.011G150200
Potri.001G165900,90.03513537,8,4.44E-16,5.73E-15,Potri.001G165900
Potri.001G241600,90.03436542,8,4.44E-16,5.73E-15,Potri.001G241600
Potri.010G154300,89.99201346,8,4.44E-16,5.73E-15,Potri.010G154300
Potri.001G344600,89.94311674,8,4.44E-16,5.73E-15,Potri.001G344600
Potri.001G047400,89.86337322,8,4.44E-16,5.73E-15,Potri.001G047400
Potri.008G178100,89.86265914,8,4.44E-16,5.73E-15,Potri.008G178100
Potri.007G005500,89.86203354,8,4.44E-16,5.73E-15,Potri.007G005500
Potri.010G083200,89.86087615,8,4.44E-16,5.73E-15,Potri.010G083200
Potri.017G105801,89.78905988,8,5.55E-16,7.12E-15,Potri.017G105801
Potri.009G017700,89.78771473,8,5.55E-16,7.12E-15,Potri.009G017700
Potri.003G183100,89.78360687,8,5.55E-16,7.12E-15,Potri.003G183100
Potri.001G403000,89.74884662,8,5.55E-16,7.12E-15,Potri.001G403000
Potri.002G134200,89.74684475,8,5.55E-16,7.12E-15,Potri.002G134200
Potri.003G098200,89.68728437,8,5.55E-16,7.12E-15,Potri.003G098200
Potri.016G127700,89.63360911,8,5.55E-16,7.12E-15,Potri.016G127700
Potri.008G204200,89.59782021,8,5.55E-16,7.12E-15,Potri.008G204200
Potri.012G080900,89.57974079,8,5.55E-16,7.12E-15,Potri.012G080900
Potri.001G245700,89.52259148,8,5.55E-16,7.12E-15,Potri.001G245700
Potri.008G099100,89.50384945,8,5.55E-16,7.12E-15,Potri.008G099100
Potri.017G152601,89.46596345,8,5.55E-16,7.12E-15,Potri.017G152601
Potri.003G149800,89.4516041,8,5.55E-16,7.12E-15,Potri.003G149800
Potri.001G347100,89.42210193,8,5.55E-16,7.12E-15,Potri.001G347100
Potri.017G088200,89.38669423,8,6.66E-16,8.52E-15,Potri.017G088200
Potri.004G100000,89.33840757,8,6.66E-16,8.52E-15,Potri.004G100000
Potri.010G111700,89.18959094,8,6.66E-16,8.52E-15,Potri.010G111700
Potri.007G025800,89.11326364,8,6.66E-16,8.52E-15,Potri.007G025800
Potri.012G108200,89.06223733,8,6.66E-16,8.52E-15,Potri.012G108200
Potri.006G110400,89.03599851,8,7.77E-16,9.91E-15,Potri.006G110400
Potri.015G144200,88.96487031,8,7.77E-16,9.91E-15,Potri.015G144200
Potri.010G102100,88.94281464,8,7.77E-16,9.91E-15,Potri.010G102100
Potri.007G045900,88.87985967,8,7.77E-16,9.91E-15,Potri.007G045900
Potri.003G130100,88.84363002,8,7.77E-16,9.91E-15,Potri.003G130100
Potri.013G104400,88.79205702,8,7.77E-16,9.91E-15,Potri.013G104400
Potri.008G085150,88.77601855,8,7.77E-16,9.91E-15,Potri.008G085150
Potri.015G007100,88.72921889,8,8.88E-16,1.13E-14,Potri.015G007100
Potri.011G026600,88.65838049,8,8.88E-16,1.13E-14,Potri.011G026600
Potri.005G162600,88.64571098,8,8.88E-16,1.13E-14,Potri.005G162600
Potri.001G177500,88.55622335,8,8.88E-16,1.13E-14,Potri.001G177500
Potri.001G139100,88.50827237,8,8.88E-16,1.13E-14,Potri.001G139100
Potri.007G013500,88.49117675,8,8.88E-16,1.13E-14,Potri.007G013500
Potri.007G135500,88.47595064,8,9.99E-16,1.27E-14,Potri.007G135500
Potri.008G029500,88.4555444,8,9.99E-16,1.27E-14,Potri.008G029500
Potri.012G046400,88.30965954,8,9.99E-16,1.27E-14,Potri.012G046400
Potri.002G059700,88.29483198,8,9.99E-16,1.27E-14,Potri.002G059700
Potri.016G138000,88.23499528,8,1.11E-15,1.41E-14,Potri.016G138000
Potri.001G005900,88.21285485,8,1.11E-15,1.41E-14,Potri.001G005900
Potri.001G271500,88.09330598,8,1.11E-15,1.41E-14,Potri.001G271500
Potri.008G182900,87.98996582,8,1.22E-15,1.54E-14,Potri.008G182900
Potri.011G079600,87.95010177,8,1.22E-15,1.54E-14,Potri.011G079600
Potri.002G044800,87.89010899,8,1.22E-15,1.54E-14,Potri.002G044800
Potri.009G089500,87.88108653,8,1.22E-15,1.54E-14,Potri.009G089500
Potri.006G015700,87.88040059,8,1.22E-15,1.54E-14,Potri.006G015700
Potri.005G063000,87.85894305,8,1.22E-15,1.54E-14,Potri.005G063000
Potri.014G153900,87.79127542,8,1.33E-15,1.68E-14,Potri.014G153900
Potri.009G148600,87.77842488,8,1.33E-15,1.68E-14,Potri.009G148600
Potri.018G106900,87.77470102,8,1.33E-15,1.68E-14,Potri.018G106900
Potri.018G014800,87.71447531,8,1.33E-15,1.68E-14,Potri.018G014800
Potri.011G105500,87.69006451,8,1.33E-15,1.68E-14,Potri.011G105500
Potri.013G048700,87.66082973,8,1.33E-15,1.68E-14,Potri.013G048700
Potri.006G229900,87.56367775,8,1.44E-15,1.82E-14,Potri.006G229900
Potri.011G009700,87.5390797,8,1.44E-15,1.82E-14,Potri.011G009700
Potri.015G109200,87.51351487,8,1.44E-15,1.82E-14,Potri.015G109200
Potri.008G112800,87.48782602,8,1.55E-15,1.95E-14,Potri.008G112800
Potri.017G055700,87.42787061,8,1.55E-15,1.95E-14,Potri.017G055700
Potri.012G097100,87.42466187,8,1.55E-15,1.95E-14,Potri.012G097100
Potri.018G145582,87.34185671,8,1.55E-15,1.95E-14,Potri.018G145582
Potri.019G049800,87.33317893,8,1.67E-15,2.09E-14,Potri.019G049800
Potri.019G093600,87.32978099,8,1.67E-15,2.09E-14,Potri.019G093600
Potri.008G145000,87.32523004,8,1.67E-15,2.09E-14,Potri.008G145000
Potri.005G180200,87.28340849,8,1.67E-15,2.09E-14,Potri.005G180200
Potri.001G004600,87.19697164,8,1.78E-15,2.22E-14,Potri.001G004600
Potri.012G048600,87.17639724,8,1.78E-15,2.22E-14,Potri.012G048600
Potri.005G155300,87.10950522,8,1.78E-15,2.22E-14,Potri.005G155300
Potri.014G072400,87.101849,8,1.78E-15,2.22E-14,Potri.014G072400
Potri.018G129700,87.07207549,8,1.78E-15,2.22E-14,Potri.018G129700
Potri.002G082300,87.03022692,8,1.89E-15,2.36E-14,Potri.002G082300
Potri.013G013000,86.99078168,8,1.89E-15,2.36E-14,Potri.013G013000
Potri.005G131600,86.9745913,8,1.89E-15,2.36E-14,Potri.005G131600
Potri.014G100900,86.94137955,8,1.89E-15,2.36E-14,Potri.014G100900
Potri.008G098400,86.90367043,8,2.00E-15,2.49E-14,Potri.008G098400
Potri.008G171400,86.90112228,8,2.00E-15,2.49E-14,Potri.008G171400
Potri.009G086700,86.88501297,8,2.00E-15,2.49E-14,Potri.009G086700
Potri.005G235200,86.88212926,8,2.00E-15,2.49E-14,Potri.005G235200
Potri.005G219700,86.86295966,8,2.00E-15,2.49E-14,Potri.005G219700
Potri.001G435400,86.84574743,8,2.00E-15,2.49E-14,Potri.001G435400
Potri.012G020600,86.79776861,8,2.11E-15,2.63E-14,Potri.012G020600
Potri.015G071800,86.76215202,8,2.11E-15,2.63E-14,Potri.015G071800
Potri.008G204800,86.74617396,8,2.11E-15,2.63E-14,Potri.008G204800
Potri.006G115100,86.51260654,8,2.33E-15,2.90E-14,Potri.006G115100
Potri.013G051300,86.49564927,8,2.44E-15,3.04E-14,Potri.013G051300
Potri.001G416500,86.48749587,8,2.44E-15,3.04E-14,Potri.001G416500
Potri.009G006200,86.47057587,8,2.44E-15,3.04E-14,Potri.009G006200
Potri.012G081000,86.25648934,8,2.66E-15,3.31E-14,Potri.012G081000
Potri.005G252500,86.16366789,8,2.78E-15,3.44E-14,Potri.005G252500
Potri.002G168700,86.14302217,8,2.78E-15,3.44E-14,Potri.002G168700
Potri.005G192600,86.13610227,8,2.78E-15,3.44E-14,Potri.005G192600
Potri.010G122000,86.12980135,8,2.89E-15,3.58E-14,Potri.010G122000
Potri.002G047700,86.119533,8,2.89E-15,3.58E-14,Potri.002G047700
Potri.004G149100,86.07154811,8,2.89E-15,3.58E-14,Potri.004G149100
Potri.004G185200,85.95923007,8,3.11E-15,3.85E-14,Potri.004G185200
Potri.011G126800,85.95888911,8,3.11E-15,3.85E-14,Potri.011G126800
Potri.004G063400,85.91585887,8,3.11E-15,3.85E-14,Potri.004G063400
Potri.012G061100,85.86606744,8,3.22E-15,3.98E-14,Potri.012G061100
Potri.005G108000,85.78776245,8,3.33E-15,4.12E-14,Potri.005G108000
Potri.005G050900,85.75507369,8,3.33E-15,4.12E-14,Potri.005G050900
Potri.006G051100,85.73012929,8,3.44E-15,4.25E-14,Potri.006G051100
Potri.010G206766,85.72066102,8,3.44E-15,4.25E-14,Potri.010G206766
Potri.017G142600,85.70652482,8,3.44E-15,4.25E-14,Potri.017G142600
Potri.006G175161,85.61186054,8,3.55E-15,4.38E-14,Potri.006G175161
Potri.011G041400,85.51932887,8,3.77E-15,4.65E-14,Potri.011G041400
Potri.005G026400,85.51132037,8,3.77E-15,4.65E-14,Potri.005G026400
Potri.008G062600,85.47450374,8,3.89E-15,4.79E-14,Potri.008G062600
Potri.008G178000,85.47190568,8,3.89E-15,4.79E-14,Potri.008G178000
Potri.012G129200,85.27322713,8,4.22E-15,5.19E-14,Potri.012G129200
Potri.016G077800,85.15656126,8,4.44E-15,5.47E-14,Potri.016G077800
Potri.011G008612,85.08966276,8,4.55E-15,5.60E-14,Potri.011G008612
Potri.008G028700,85.08395059,8,4.66E-15,5.73E-14,Potri.008G028700
Potri.001G329400,85.06227623,8,4.66E-15,5.73E-14,Potri.001G329400
Potri.004G092500,85.0421962,8,4.66E-15,5.73E-14,Potri.004G092500
Potri.001G139400,85.02483367,8,4.77E-15,5.86E-14,Potri.001G139400
Potri.017G082200,85.00625481,8,4.77E-15,5.86E-14,Potri.017G082200
Potri.010G151700,84.97858803,8,4.88E-15,5.99E-14,Potri.010G151700
Potri.002G130700,84.97815349,8,4.88E-15,5.99E-14,Potri.002G130700
Potri.001G304700,84.95129748,8,4.88E-15,5.99E-14,Potri.001G304700
Potri.010G174800,84.93718246,8,4.88E-15,5.99E-14,Potri.010G174800
Potri.005G007400,84.87139192,8,5.11E-15,6.26E-14,Potri.005G007400
Potri.009G123400,84.71830068,8,5.44E-15,6.66E-14,Potri.009G123400
Potri.010G096400,84.69131038,8,5.55E-15,6.79E-14,Potri.010G096400
Potri.015G113200,84.69016056,8,5.55E-15,6.79E-14,Potri.015G113200
Potri.004G039100,84.55183106,8,5.88E-15,7.19E-14,Potri.004G039100
Potri.010G071200,84.53597929,8,6.00E-15,7.33E-14,Potri.010G071200
Potri.005G131200,84.45364878,8,6.22E-15,7.60E-14,Potri.005G131200
Potri.019G095700,84.35161327,8,6.44E-15,7.86E-14,Potri.019G095700
Potri.006G235200,84.32153823,8,6.55E-15,8.00E-14,Potri.006G235200
Potri.004G167700,84.26863476,8,6.77E-15,8.26E-14,Potri.004G167700
Potri.013G129600,84.24356645,8,6.77E-15,8.26E-14,Potri.013G129600
Potri.010G092100,84.24006587,8,6.77E-15,8.26E-14,Potri.010G092100
Potri.001G108800,84.233297,8,6.88E-15,8.38E-14,Potri.001G108800
Potri.007G090500,84.23214314,8,6.88E-15,8.38E-14,Potri.007G090500
Potri.001G034400,84.15675678,8,7.11E-15,8.65E-14,Potri.001G034400
Potri.003G010000,84.03477428,8,7.55E-15,9.18E-14,Potri.003G010000
Potri.001G342600,84.03241629,8,7.55E-15,9.18E-14,Potri.001G342600
Potri.018G000500,83.99024376,8,7.66E-15,9.31E-14,Potri.018G000500
Potri.008G132500,83.98383234,8,7.66E-15,9.31E-14,Potri.008G132500
Potri.017G055501,83.98088718,8,7.66E-15,9.31E-14,Potri.017G055501
Potri.009G069400,83.95646533,8,7.77E-15,9.44E-14,Potri.009G069400
Potri.001G133500,83.93574572,8,7.88E-15,9.56E-14,Potri.001G133500
Potri.012G075300,83.93093189,8,7.88E-15,9.56E-14,Potri.012G075300
Potri.016G068800,83.92101782,8,7.88E-15,9.56E-14,Potri.016G068800
Potri.006G119400,83.87568268,8,8.10E-15,9.82E-14,Potri.006G119400
Potri.019G017082,83.84908354,8,8.22E-15,9.95E-14,Potri.019G017082
Potri.007G112800,83.83074925,8,8.22E-15,9.95E-14,Potri.007G112800
Potri.014G162600,83.83013498,8,8.22E-15,9.95E-14,Potri.014G162600
Potri.003G151500,83.75515529,8,8.55E-15,1.03E-13,Potri.003G151500
Potri.005G013000,83.60905159,8,9.10E-15,1.10E-13,Potri.005G013000
Potri.014G177700,83.59361917,8,9.21E-15,1.11E-13,Potri.014G177700
Potri.014G004500,83.57180415,8,9.33E-15,1.13E-13,Potri.014G004500
Potri.010G227800,83.46407188,8,9.77E-15,1.18E-13,Potri.010G227800
Potri.015G020500,83.45452506,8,9.88E-15,1.19E-13,Potri.015G020500
Potri.002G181400,83.35843911,8,1.03E-14,1.25E-13,Potri.002G181400
Potri.003G152600,83.29188604,8,1.07E-14,1.29E-13,Potri.003G152600
Potri.019G047300,83.26813732,8,1.08E-14,1.30E-13,Potri.019G047300
Potri.012G084700,83.26770654,8,1.08E-14,1.30E-13,Potri.012G084700
Potri.006G190300,83.24852593,8,1.08E-14,1.30E-13,Potri.006G190300
Potri.006G125900,83.24583397,8,1.09E-14,1.31E-13,Potri.006G125900
Potri.001G152600,83.23803131,8,1.09E-14,1.31E-13,Potri.001G152600
Potri.012G018600,83.19726138,8,1.11E-14,1.34E-13,Potri.012G018600
Potri.017G134800,83.17683966,8,1.12E-14,1.35E-13,Potri.017G134800
Potri.007G092700,83.13432417,8,1.14E-14,1.38E-13,Potri.007G092700
Potri.015G073200,83.11635258,8,1.15E-14,1.39E-13,Potri.015G073200
Potri.013G098550,83.10924695,8,1.15E-14,1.39E-13,Potri.013G098550
Potri.012G060800,83.08319018,8,1.17E-14,1.40E-13,Potri.012G060800
Potri.005G206300,83.00379868,8,1.21E-14,1.45E-13,Potri.005G206300
Potri.002G114200,82.92988627,8,1.25E-14,1.51E-13,Potri.002G114200
Potri.001G219500,82.91298008,8,1.27E-14,1.52E-13,Potri.001G219500
Potri.014G038200,82.80132117,8,1.33E-14,1.60E-13,Potri.014G038200
Potri.003G171500,82.79699081,8,1.33E-14,1.60E-13,Potri.003G171500
Potri.013G047600,82.73060162,8,1.38E-14,1.65E-13,Potri.013G047600
Potri.005G160200,82.53788043,8,1.51E-14,1.81E-13,Potri.005G160200
Potri.002G017600,82.39809462,8,1.61E-14,1.93E-13,Potri.002G017600
Potri.009G064800,82.33241073,8,1.65E-14,1.98E-13,Potri.009G064800
Potri.004G111600,82.30304714,8,1.68E-14,2.00E-13,Potri.004G111600
Potri.002G221400,82.27911659,8,1.70E-14,2.03E-13,Potri.002G221400
Potri.019G048100,82.2741473,8,1.70E-14,2.03E-13,Potri.019G048100
Potri.002G228800,82.19760566,8,1.77E-14,2.11E-13,Potri.002G228800
Potri.008G187600,82.17076278,8,1.79E-14,2.13E-13,Potri.008G187600
